10:20	Account: banhang1	 Name: 0988207491t	 Level: 80	 IP Address: 27.73.149.169 : 49236
10:20	Account: sangtpbrvt1	 Name: SangTp111	 Level: 100	 IP Address: 113.174.82.17 : 50204
10:21	Account: kingvl2	 Name: HDÙSÇuThiªnThu	 Level: 83	 IP Address: 27.73.149.169 : 49238
10:21	Account: sangtpbrvt2	 Name: SangTp222	 Level: 98	 IP Address: 113.174.82.17 : 50208
10:21	Account: sangtpbrvt	 Name: SangTp	 Level: 118	 IP Address: 113.174.82.17 : 50210
10:21	Account: sangtpbrvt4	 Name: money9	 Level: 90	 IP Address: 113.174.82.17 : 50211
10:21	Account: sangtpbrvt5	 Name: SangTp555	 Level: 94	 IP Address: 113.174.82.17 : 50213
10:21	Account: sangtpbrvt3	 Name: money8	 Level: 88	 IP Address: 113.174.82.17 : 50215
10:22	Account: sangtpbrvt5	 Name: SangTp555	 Level: 94	 IP Address: 113.174.82.17 : 50218
10:22	Account: sangtpbrvt2	 Name: SangTp222	 Level: 98	 IP Address: 113.174.82.17 : 50221
10:22	Account: sangtpbrvt3	 Name: money8	 Level: 88	 IP Address: 113.174.82.17 : 50224
10:22	Account: sangtpbrvt4	 Name: money9	 Level: 90	 IP Address: 113.174.82.17 : 50225
10:22	Account: sangtpbrvt	 Name: SangTp	 Level: 118	 IP Address: 113.174.82.17 : 50226
10:22	Account: sangtpbrvt1	 Name: SangTp111	 Level: 100	 IP Address: 113.174.82.17 : 50228
10:24	Account: kingvl3	 Name: HDÙNgòÙ§écÙAnhCÈ	 Level: 82	 IP Address: 27.73.149.169 : 49240
10:29	Account: kingvl4	 Name: HDÙbuff	 Level: 86	 IP Address: 27.73.149.169 : 10877
10:29	Account: kingvl5	 Name: HDÙTh¶o	 Level: 87	 IP Address: 27.73.149.169 : 10885
10:32	Account: pylonghanh9119	 Name: xxThiªnÙMÖnhxx	 Level: 1	 IP Address: 14.191.37.209 : 53030
10:35	Account: pylonghanh9119	 Name: xxThiªnÙMÖnhxx	 Level: 80	 IP Address: 14.191.37.209 : 53039
10:41	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 27.73.149.169 : 49270
10:42	Account: sarin1	 Name: DocXinh9	 Level: 81	 IP Address: 42.118.58.118 : 51157
10:42	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 27.73.149.169 : 49272
10:43	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 27.73.149.169 : 11167
10:45	Account: thoakhungs2	 Name: FZ1200	 Level: 83	 IP Address: 27.73.149.169 : 11201
10:46	Account: thoakhungs2	 Name: M¶nhAB2	 Level: 80	 IP Address: 27.73.149.169 : 49280
10:46	Account: kingvl5	 Name: HDÙTh¶o	 Level: 87	 IP Address: 27.73.149.169 : 49282
10:49	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 27.73.149.169 : 11261
10:53	Account: banhang1	 Name: 0988207491t	 Level: 80	 IP Address: 27.73.149.169 : 49288
10:54	Account: kingvl5	 Name: HDÙTh¶o	 Level: 87	 IP Address: 27.73.149.169 : 49290
10:54	Account: kingvl4	 Name: HDÙbuff	 Level: 86	 IP Address: 27.73.149.169 : 49292
10:55	Account: kingvl2	 Name: HDÙSÇuThiªnThu	 Level: 83	 IP Address: 27.73.149.169 : 49296
10:58	Account: kingvl3	 Name: HDÙNgòÙ§écÙAnhCÈ	 Level: 82	 IP Address: 27.73.149.169 : 11493
10:59	Account: banhang1	 Name: 1234566789	 Level: 85	 IP Address: 27.73.149.169 : 11511
10:59	Account: sarin1	 Name: DocXinh10	 Level: 81	 IP Address: 42.118.58.118 : 51159
11:1	Account: banhang1	 Name: 0988207491t	 Level: 80	 IP Address: 27.73.149.169 : 11559
11:1	Account: kingvl2	 Name: HDÙSÇuThiªnThu	 Level: 83	 IP Address: 27.73.149.169 : 49308
11:2	Account: kingvl3	 Name: HDÙNgòÙ§écÙAnhCÈ	 Level: 82	 IP Address: 27.73.149.169 : 49312
11:3	Account: kingvl5	 Name: HDÙTh¶o	 Level: 87	 IP Address: 27.73.149.169 : 49314
11:15	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 1.53.131.120 : 49654
11:17	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 124	 IP Address: 183.80.160.143 : 50565
11:18	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 104	 IP Address: 183.80.160.143 : 50567
11:18	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 50569
11:18	Account: sarin1	 Name: DocXinh11	 Level: 81	 IP Address: 42.118.58.118 : 51161
11:18	Account: minhtrand27	 Name: sanboss13	 Level: 80	 IP Address: 1.53.131.120 : 49663
11:19	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 103	 IP Address: 183.80.160.143 : 50571
11:19	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 121	 IP Address: 183.80.160.143 : 50573
11:22	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.53.131.120 : 49683
11:23	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 82	 IP Address: 183.80.160.143 : 50577
11:24	Account: 84vunguyen	 Name: TiemTapHoa	 Level: 80	 IP Address: 27.75.46.206 : 61798
11:24	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 124	 IP Address: 183.80.160.143 : 50583
11:25	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 104	 IP Address: 183.80.160.143 : 50585
11:25	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 50587
11:25	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 121	 IP Address: 14.237.150.66 : 49866
11:26	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 103	 IP Address: 183.80.160.143 : 50592
11:26	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 101	 IP Address: 183.80.160.143 : 50594
11:27	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 82	 IP Address: 183.80.160.143 : 50596
11:27	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 121	 IP Address: 14.237.150.66 : 49876
11:29	Account: mapdl1	 Name: §¹tÙMa	 Level: 96	 IP Address: 14.237.150.66 : 49892
11:30	Account: mapdl2	 Name: TiªnÙTö	 Level: 93	 IP Address: 14.237.150.66 : 49895
11:30	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 100	 IP Address: 14.237.150.66 : 49899
11:34	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.53.131.120 : 49694
11:36	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 49697
11:36	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49173
11:37	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 124	 IP Address: 183.80.160.143 : 50606
11:38	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 104	 IP Address: 183.80.160.143 : 50608
11:39	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 50610
11:40	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 101	 IP Address: 183.80.160.143 : 50612
11:40	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 124	 IP Address: 183.80.160.143 : 50616
11:41	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49179
11:41	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 104	 IP Address: 183.80.160.143 : 50618
11:41	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 49705
11:41	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 50620
11:41	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49181
11:42	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 171.251.230.114 : 49183
11:42	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 101	 IP Address: 183.80.160.143 : 50622
11:43	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 103	 IP Address: 183.80.160.143 : 50625
11:46	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 82	 IP Address: 183.80.160.143 : 50629
11:47	Account: thoakhungss2	 Name: Khodo4	 Level: 80	 IP Address: 171.251.230.114 : 49188
11:51	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49190
11:54	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 117	 IP Address: 42.118.58.118 : 51169
11:54	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49192
11:58	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49194
12:4	Account: thoakhungzz1	 Name: XeTiÒn1	 Level: 86	 IP Address: 171.251.230.114 : 49196
12:4	Account: thoakhungzz1	 Name: FZ1100	 Level: 80	 IP Address: 171.251.230.114 : 49198
12:4	Account: thoakhungzz2	 Name: FZ1313	 Level: 80	 IP Address: 171.251.230.114 : 49200
12:4	Account: thoakhungzz2	 Name: XeTiÒn2	 Level: 86	 IP Address: 171.251.230.114 : 49202
12:5	Account: thoakhungzz3	 Name: XeTiÒn3	 Level: 86	 IP Address: 171.251.230.114 : 49205
12:5	Account: thoakhungzz3	 Name: FZ1413	 Level: 80	 IP Address: 171.251.230.114 : 49207
12:5	Account: thoakhungzz4	 Name: XeTiÒn4	 Level: 85	 IP Address: 171.251.230.114 : 49209
12:5	Account: thoakhungzz4	 Name: FZ1243	 Level: 80	 IP Address: 171.251.230.114 : 49211
12:5	Account: thoakhungzz4	 Name: FZ1243	 Level: 80	 IP Address: 171.251.230.114 : 49213
12:6	Account: thoakhungzz5	 Name: XeTiÒn5	 Level: 86	 IP Address: 171.251.230.114 : 49215
12:6	Account: thoakhungzz5	 Name: FZ2100	 Level: 80	 IP Address: 171.251.230.114 : 49217
12:6	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 183.80.160.143 : 50639
12:6	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 98	 IP Address: 171.251.230.114 : 49219
12:6	Account: thoakhungz3	 Name: BFZ1200	 Level: 80	 IP Address: 171.251.230.114 : 49221
12:6	Account: thoakhungz3	 Name: FF0219	 Level: 80	 IP Address: 171.251.230.114 : 49223
12:6	Account: thoakhungz3	 Name: FF0219	 Level: 80	 IP Address: 171.251.230.114 : 49225
12:6	Account: jxsonht	 Name: 1212121212	 Level: 1	 IP Address: 42.119.133.244 : 63694
12:6	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49227
12:10	Account: thoakhungs2	 Name: FZ1200	 Level: 83	 IP Address: 171.251.230.114 : 49229
12:11	Account: thoakhungs2	 Name: Hanghot	 Level: 1	 IP Address: 171.251.230.114 : 49231
12:11	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 82	 IP Address: 183.80.160.143 : 50641
12:12	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 171.251.230.114 : 49233
12:13	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 171.251.230.114 : 49235
12:14	Account: thoakhungs3	 Name: MÈnh¢B	 Level: 80	 IP Address: 171.251.230.114 : 49237
12:19	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49239
12:20	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 105	 IP Address: 171.251.230.114 : 49241
12:21	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 107	 IP Address: 171.251.230.114 : 49243
12:21	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49245
12:21	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 171.251.230.114 : 49247
12:22	Account: thoakhungs2	 Name: FZ1200	 Level: 83	 IP Address: 171.251.230.114 : 49250
12:23	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 1.53.131.120 : 49764
12:23	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 1.53.131.120 : 49768
12:23	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 1.53.131.120 : 49770
12:23	Account: thoakhungss2	 Name: Khodo4	 Level: 80	 IP Address: 171.251.230.114 : 49252
12:24	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 1.53.131.120 : 49778
12:24	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 171.251.230.114 : 49254
12:24	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 171.251.230.114 : 49256
12:25	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 1.53.131.120 : 49780
12:25	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 1.53.131.120 : 49782
12:25	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 1.53.131.120 : 49784
12:25	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 1.53.131.120 : 49786
12:25	Account: thoakhungs4	 Name: Ch¶Lôa	 Level: 86	 IP Address: 171.251.230.114 : 49258
12:26	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 1.53.131.120 : 49789
12:26	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 1.53.131.120 : 49791
12:26	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 1.53.131.120 : 49794
12:27	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 1.53.131.120 : 49810
12:28	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49272
12:28	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 105	 IP Address: 171.251.230.114 : 49275
12:30	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 107	 IP Address: 171.251.230.114 : 49278
12:31	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 1.53.131.120 : 49816
12:31	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49280
12:31	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 102	 IP Address: 171.251.230.114 : 49282
12:31	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 1.53.131.120 : 49818
12:31	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 1.53.131.120 : 49820
12:32	Account: thoakhungs2	 Name: Hanghot	 Level: 80	 IP Address: 171.251.230.114 : 49286
12:32	Account: thoakhungs2	 Name: Hanghot	 Level: 80	 IP Address: 171.251.230.114 : 49288
12:32	Account: thoakhungs3	 Name: HiepDam	 Level: 80	 IP Address: 171.251.230.114 : 49290
12:32	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 1.53.131.120 : 49822
12:32	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49292
12:33	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 1.53.131.120 : 49826
12:34	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 1.53.131.120 : 49829
12:34	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49303
12:34	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49305
12:35	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 1.53.131.120 : 49831
12:35	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49307
12:36	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 1.53.131.120 : 49835
12:37	Account: minhtrand12	 Name: 322312	 Level: 80	 IP Address: 1.53.131.120 : 49837
12:38	Account: minhtrand12	 Name: 3213131111	 Level: 80	 IP Address: 1.53.131.120 : 49846
12:39	Account: minhtrand13	 Name: 32131111122	 Level: 80	 IP Address: 1.53.131.120 : 49852
12:40	Account: minhtrand13	 Name: 3242400	 Level: 80	 IP Address: 1.53.131.120 : 49855
12:41	Account: timlaivohien3	 Name: EyeSmile7	 Level: 87	 IP Address: 14.233.97.112 : 63041
12:42	Account: minhtrand13	 Name: 31231310	 Level: 80	 IP Address: 1.53.131.120 : 49859
12:43	Account: minhtrand14	 Name: 32131312	 Level: 80	 IP Address: 1.53.131.120 : 49863
12:44	Account: minhtrand14	 Name: 213131	 Level: 80	 IP Address: 1.53.131.120 : 49865
12:47	Account: minhtrand14	 Name: 3113120	 Level: 80	 IP Address: 1.53.131.120 : 49867
12:48	Account: minhtrand15	 Name: 321321	 Level: 80	 IP Address: 1.53.131.120 : 49870
12:48	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 49872
12:49	Account: minhtrand15	 Name: 3132131	 Level: 80	 IP Address: 1.53.131.120 : 49876
12:50	Account: minhtrand15	 Name: 311323444	 Level: 80	 IP Address: 1.53.131.120 : 49878
12:51	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 1.53.131.120 : 49882
12:52	Account: th116	 Name: ChøaÙ§å	 Level: 80	 IP Address: 14.228.235.220 : 60841
12:52	Account: minhtrand16	 Name: 313123	 Level: 80	 IP Address: 1.53.131.120 : 49884
12:53	Account: minhtrand16	 Name: 32131321	 Level: 80	 IP Address: 1.53.131.120 : 49888
12:54	Account: nam92hd10	 Name: Gi÷ÙR¸cÙNo5	 Level: 81	 IP Address: 27.73.192.221 : 5848
12:54	Account: minhtrand16	 Name: 321313134	 Level: 1	 IP Address: 1.53.131.120 : 49890
12:55	Account: minhtrand16	 Name: 321313134	 Level: 80	 IP Address: 1.53.131.120 : 49892
12:57	Account: minhtrand15	 Name: 321321	 Level: 80	 IP Address: 1.53.131.120 : 49899
12:57	Account: minhtrand14	 Name: 32131312	 Level: 80	 IP Address: 1.53.131.120 : 49901
13:1	Account: minhtrand16	 Name: 313123	 Level: 80	 IP Address: 1.53.131.120 : 49911
13:1	Account: minhtrand16	 Name: 321313134	 Level: 80	 IP Address: 1.53.131.120 : 49913
13:2	Account: minhtrand16	 Name: 32131321	 Level: 80	 IP Address: 1.53.131.120 : 49915
13:2	Account: minhtrand16	 Name: 313123	 Level: 80	 IP Address: 1.53.131.120 : 49917
13:2	Account: minhtrand16	 Name: 32131321	 Level: 80	 IP Address: 1.53.131.120 : 49919
13:2	Account: minhtrand16	 Name: 321313134	 Level: 80	 IP Address: 1.53.131.120 : 49921
13:5	Account: minhtrand17	 Name: 0659684658	 Level: 1	 IP Address: 1.53.131.120 : 49983
13:8	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 1.53.131.120 : 49988
13:8	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 1.53.131.120 : 49991
13:8	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 1.53.131.120 : 49993
13:8	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 1.53.131.120 : 49995
13:8	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 1.53.131.120 : 49997
13:8	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 1.53.131.120 : 49999
13:8	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 1.53.131.120 : 50001
13:8	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 1.53.131.120 : 50003
13:9	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 1.53.131.120 : 50005
13:9	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 1.53.131.120 : 50007
13:9	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 1.53.131.120 : 50009
13:9	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 1.53.131.120 : 50011
13:9	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 1.53.131.120 : 50014
13:9	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 1.53.131.120 : 50016
13:9	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 1.53.131.120 : 50018
13:9	Account: minhtrand12	 Name: 322312	 Level: 80	 IP Address: 1.53.131.120 : 50020
13:9	Account: minhtrand12	 Name: 3213131111	 Level: 80	 IP Address: 1.53.131.120 : 50022
13:10	Account: minhtrand13	 Name: 32131111122	 Level: 80	 IP Address: 1.53.131.120 : 50025
13:10	Account: minhtrand13	 Name: 3242400	 Level: 80	 IP Address: 1.53.131.120 : 50027
13:10	Account: minhtrand13	 Name: 31231310	 Level: 80	 IP Address: 1.53.131.120 : 50029
13:10	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.53.131.120 : 50031
13:10	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.53.131.120 : 50033
13:11	Account: minhtrand14	 Name: 32131312	 Level: 80	 IP Address: 1.53.131.120 : 50036
13:11	Account: minhtrand14	 Name: 213131	 Level: 80	 IP Address: 1.53.131.120 : 50038
13:11	Account: minhtrand14	 Name: 3113120	 Level: 80	 IP Address: 1.53.131.120 : 50040
13:11	Account: minhtrand13	 Name: 32131111122	 Level: 80	 IP Address: 1.53.131.120 : 50043
13:11	Account: minhtrand13	 Name: 31231310	 Level: 80	 IP Address: 1.53.131.120 : 50045
13:11	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.53.131.120 : 50047
13:12	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 50049
13:18	Account: nam92hd9	 Name: Gi÷ÙR¸cÙNo3	 Level: 81	 IP Address: 27.73.192.221 : 31113
13:18	Account: sangtpbrvt13	 Name: sdfsdfsdfsdf	 Level: 80	 IP Address: 113.174.82.17 : 49812
13:19	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.53.131.120 : 50056
13:19	Account: minhtrand23	 Name: sanboss8	 Level: 81	 IP Address: 1.53.131.120 : 50059
13:20	Account: minhtrand23	 Name: sanboss06	 Level: 80	 IP Address: 1.53.131.120 : 50061
13:20	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 1.53.131.120 : 50064
13:20	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 50066
13:21	Account: minhtrand22	 Name: sanboss12	 Level: 80	 IP Address: 1.53.131.120 : 50068
13:21	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 1.53.131.120 : 50070
13:22	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.53.131.120 : 50072
13:22	Account: minhtrand23	 Name: sanboss8	 Level: 81	 IP Address: 1.53.131.120 : 50074
13:22	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.53.131.120 : 50076
13:22	Account: minhtrand27	 Name: sanboss13	 Level: 80	 IP Address: 1.53.131.120 : 50079
13:23	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 50084
13:23	Account: minhtrand20	 Name: sanboss2	 Level: 81	 IP Address: 1.53.131.120 : 50086
13:23	Account: minhtrand21	 Name: sanboss3	 Level: 80	 IP Address: 1.53.131.120 : 50088
13:24	Account: minhtrand21	 Name: sanboss4	 Level: 80	 IP Address: 1.53.131.120 : 50090
13:24	Account: minhtrand21	 Name: sanboss7	 Level: 80	 IP Address: 1.53.131.120 : 50094
13:25	Account: minhtrand22	 Name: sanboss12	 Level: 80	 IP Address: 1.53.131.120 : 50096
13:25	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 1.53.131.120 : 50098
13:25	Account: minhtrand23	 Name: sanboss8	 Level: 81	 IP Address: 1.53.131.120 : 50101
13:25	Account: minhtrand23	 Name: sanboss06	 Level: 80	 IP Address: 1.53.131.120 : 50103
13:26	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 1.53.131.120 : 50105
13:26	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 50107
13:26	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.53.131.120 : 50110
13:27	Account: minhtrand27	 Name: sanboss13	 Level: 80	 IP Address: 1.53.131.120 : 50113
13:27	Account: sangtpbrvt12	 Name: sdgsdgsg	 Level: 1	 IP Address: 113.174.82.17 : 50097
13:32	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 1.53.131.120 : 50118
13:33	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 1.53.131.120 : 50121
13:33	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 1.53.131.120 : 50124
13:33	Account: nam92hd8	 Name: Gi÷ÙR¸cÙNo2	 Level: 81	 IP Address: 27.73.192.221 : 5934
13:36	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 1.53.131.120 : 50127
13:36	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.53.131.120 : 50129
13:36	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 1.53.131.120 : 50131
13:36	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.53.131.120 : 50133
13:37	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.53.131.120 : 50136
13:38	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.53.131.120 : 50143
13:41	Account: sangtpbrvt12	 Name: dfbdfdf	 Level: 1	 IP Address: 113.174.82.17 : 50527
13:45	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49171
13:45	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 105	 IP Address: 171.251.230.114 : 49173
13:45	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 171.251.230.114 : 49175
13:45	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49177
13:46	Account: evilblue01	 Name: zKaido	 Level: 1	 IP Address: 1.53.64.216 : 51447
13:47	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49182
13:48	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 105	 IP Address: 171.251.230.114 : 49185
13:49	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49187
13:49	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 105	 IP Address: 171.251.230.114 : 49189
13:50	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 107	 IP Address: 171.251.230.114 : 49194
13:50	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49196
13:51	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 102	 IP Address: 171.251.230.114 : 49198
