0:0	Account: sarin1990	 Name: DocDep	 Level: 71	 IP Address: 27.69.147.127 : 53431
19:36	Account: hoailanghp6	 Name: HaiPhong	 Level: 80	 IP Address: 118.70.54.215 : 5126
19:36	Account: bihulk04	 Name: 74ÙBÐÙSHXT	 Level: 92	 IP Address: 171.243.34.90 : 49224
19:39	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 171.243.34.90 : 49230
19:40	Account: bihulk03	 Name: 74ÙAnhÙSHXT	 Level: 82	 IP Address: 171.243.34.90 : 49232
19:41	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 103	 IP Address: 27.79.43.143 : 49854
19:48	Account: xebmt1	 Name: XeÙN­ícÙMÝa	 Level: 79	 IP Address: 27.79.43.143 : 49868
19:49	Account: xebmt1	 Name: ChuaDobmt	 Level: 80	 IP Address: 27.79.43.143 : 49870
19:49	Account: xebmt1	 Name: clbuad	 Level: 80	 IP Address: 27.79.43.143 : 49872
19:49	Account: xebmt2	 Name: XeÙN­ícÙMÝaÙ2	 Level: 81	 IP Address: 27.79.43.143 : 49875
19:49	Account: xebmt2	 Name: xebmts	 Level: 80	 IP Address: 27.79.43.143 : 49877
19:50	Account: xebmt2	 Name: f2r2fr2f	 Level: 80	 IP Address: 27.79.43.143 : 49879
19:51	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 171.243.34.90 : 49256
19:51	Account: tumap3001	 Name: HoaThanLeRoi	 Level: 83	 IP Address: 171.243.34.90 : 49258
19:51	Account: tumap3001	 Name: TrauBoGapNhau	 Level: 93	 IP Address: 171.243.34.90 : 49260
19:51	Account: xebmt3	 Name: Ph­ícÙKaka	 Level: 8	 IP Address: 27.79.43.143 : 49883
19:52	Account: xebmt3	 Name: §õngÙHái	 Level: 80	 IP Address: 27.79.43.143 : 49885
19:52	Account: xebmt3	 Name: ThaÙEm	 Level: 80	 IP Address: 27.79.43.143 : 49887
19:52	Account: xebmt4	 Name: XeÙN­ícÙMÝa4	 Level: 5	 IP Address: 27.79.43.143 : 49892
19:52	Account: samsimon2	 Name: ÙMiaÙSG	 Level: 86	 IP Address: 171.243.34.90 : 49262
19:53	Account: xebmt4	 Name: Xebmtt	 Level: 80	 IP Address: 27.79.43.143 : 49894
19:54	Account: xebmt4	 Name: Xe1123	 Level: 80	 IP Address: 27.79.43.143 : 49899
19:55	Account: sangtpbrvt4	 Name: TruongTamPhong	 Level: 80	 IP Address: 14.184.70.55 : 49369
19:55	Account: asdzxcdsa1	 Name: LinhÙMôc	 Level: 80	 IP Address: 171.249.236.64 : 61245
19:55	Account: samsimon3	 Name: LuuKhoNhe	 Level: 80	 IP Address: 171.243.34.90 : 49264
19:56	Account: samsimon3	 Name: GIuDoNe	 Level: 80	 IP Address: 171.243.34.90 : 49266
19:56	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 171.243.34.90 : 49269
19:57	Account: xebmt5	 Name: Tr©uÙKÐo	 Level: 82	 IP Address: 27.79.43.143 : 49905
19:57	Account: xebmt5	 Name: 123123	 Level: 80	 IP Address: 27.79.43.143 : 49907
19:57	Account: xebmt5	 Name: grgrgrg2	 Level: 80	 IP Address: 27.79.43.143 : 49909
19:57	Account: samsimon2	 Name: ÙMiaÙSG	 Level: 86	 IP Address: 171.243.34.90 : 49271
19:58	Account: xebmt6	 Name: 123456	 Level: 80	 IP Address: 27.79.43.143 : 49912
19:58	Account: xebmt6	 Name: 1231231	 Level: 80	 IP Address: 27.79.43.143 : 49915
19:58	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 99	 IP Address: 171.243.34.90 : 49278
19:58	Account: dm0001	 Name: dm0001	 Level: 84	 IP Address: 14.168.28.44 : 55147
19:59	Account: xebmt6	 Name: ffrfrª	 Level: 80	 IP Address: 27.79.43.143 : 49919
19:59	Account: xebmt7	 Name: 123654	 Level: 80	 IP Address: 27.79.43.143 : 49921
19:59	Account: xebmt7	 Name: 11111®	 Level: 80	 IP Address: 27.79.43.143 : 49923
20:0	Account: xebmt8	 Name: ff1f1f1f	 Level: 80	 IP Address: 27.79.43.143 : 49929
20:0	Account: xebmt8	 Name: bmtbmt	 Level: 80	 IP Address: 27.79.43.143 : 49931
20:1	Account: xebmt8	 Name: kdkdk®	 Level: 80	 IP Address: 27.79.43.143 : 49933
20:1	Account: longyen012	 Name: TiÓuÙLong	 Level: 90	 IP Address: 14.187.103.34 : 49604
20:1	Account: longyen014	 Name: ÙTiÓuÙYÕn	 Level: 90	 IP Address: 14.187.103.34 : 49606
20:1	Account: longyen015	 Name: ÙTiÓuÙLinh	 Level: 90	 IP Address: 14.187.103.34 : 49608
20:1	Account: longyen011	 Name: TiÓuÙYÕn	 Level: 77	 IP Address: 14.187.103.34 : 49611
20:2	Account: longyen011	 Name: Sansan	 Level: 80	 IP Address: 14.187.103.34 : 49613
20:2	Account: xebmt7	 Name: buffbuathoi	 Level: 80	 IP Address: 27.79.43.143 : 49935
20:2	Account: longyen011	 Name: MrÙÙLong	 Level: 92	 IP Address: 14.187.103.34 : 49615
20:2	Account: longyen013	 Name: caycuoc	 Level: 82	 IP Address: 14.187.103.34 : 49618
20:3	Account: longyen013	 Name: ÙTiÓuÙB¶o	 Level: 90	 IP Address: 14.187.103.34 : 49620
20:4	Account: vlshxtvu4	 Name: TheGioiThu2	 Level: 1	 IP Address: 117.2.0.64 : 4372
20:5	Account: vunguyen1983	 Name: ThienNgoai	 Level: 81	 IP Address: 27.78.207.70 : 49212
20:6	Account: ngocbich01	 Name: sdfaaafasf	 Level: 90	 IP Address: 14.233.233.93 : 53031
20:7	Account: xebmt9	 Name: f22rr5r	 Level: 80	 IP Address: 27.79.43.143 : 49960
20:8	Account: nam92hd	 Name: LµmTýLöaKh«ngEm	 Level: 89	 IP Address: 27.66.95.53 : 29297
20:9	Account: xebmt9	 Name: frf2r2fr	 Level: 80	 IP Address: 27.79.43.143 : 49964
20:9	Account: xebmt9	 Name: grg2r2gr	 Level: 80	 IP Address: 27.79.43.143 : 49966
20:12	Account: xebmt10	 Name: b1t1tt	 Level: 80	 IP Address: 27.79.43.143 : 49975
20:18	Account: nghibgnh	 Name: JX1ÙThanhÙLong	 Level: 82	 IP Address: 113.179.140.192 : 49168
20:19	Account: xebmt7	 Name: 11111®	 Level: 80	 IP Address: 27.79.43.143 : 49984
20:19	Account: xebmt9	 Name: f22rr5r	 Level: 80	 IP Address: 27.79.43.143 : 49987
20:20	Account: xebmt9	 Name: frf2r2fr	 Level: 80	 IP Address: 27.79.43.143 : 49990
20:21	Account: minhngo7989	 Name: MrMinh	 Level: 83	 IP Address: 1.53.210.87 : 58950
20:21	Account: minhngo89	 Name: MaiMai	 Level: 82	 IP Address: 1.53.210.87 : 58969
20:21	Account: nd0001	 Name: nd0001	 Level: 84	 IP Address: 14.168.28.44 : 55254
20:25	Account: minhngo7989	 Name: MrMinh	 Level: 83	 IP Address: 1.53.210.87 : 59153
20:25	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 98	 IP Address: 117.4.153.3 : 49301
20:26	Account: tranvinh05	 Name: Mylove	 Level: 92	 IP Address: 113.176.244.142 : 49340
20:27	Account: xebmt4	 Name: XeÙN­ícÙMÝa4	 Level: 5	 IP Address: 27.79.43.143 : 50004
20:27	Account: xebmt5	 Name: Tr©uÙKÐo	 Level: 82	 IP Address: 27.79.43.143 : 50007
20:27	Account: xebmt5	 Name: 123123	 Level: 80	 IP Address: 27.79.43.143 : 50009
20:27	Account: xebmt5	 Name: grgrgrg2	 Level: 80	 IP Address: 27.79.43.143 : 50011
20:29	Account: th118	 Name: C«nÙL«nÙ01	 Level: 94	 IP Address: 117.4.153.3 : 49308
20:33	Account: thangvl5	 Name: 5HáaCaCa	 Level: 94	 IP Address: 183.81.86.145 : 11458
20:33	Account: thangvl9	 Name: 9ThóyYªn	 Level: 93	 IP Address: 183.81.86.145 : 11460
20:33	Account: kingvl1	 Name: ThñyTiªnTûTû	 Level: 85	 IP Address: 58.187.67.45 : 53300
20:34	Account: xebmt6	 Name: 123456	 Level: 80	 IP Address: 27.79.43.143 : 50022
20:34	Account: thaocanh115	 Name: EmÙLµÙConÙG¸i	 Level: 86	 IP Address: 117.4.153.3 : 49315
20:34	Account: longyen012	 Name: TiÓuÙLong	 Level: 91	 IP Address: 14.187.103.34 : 49658
20:38	Account: thangvl7	 Name: 7NgamyTûtû	 Level: 92	 IP Address: 183.81.86.145 : 11495
20:38	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 99	 IP Address: 171.243.34.90 : 49293
20:39	Account: kingvl2	 Name: KimLongKaKa	 Level: 94	 IP Address: 58.187.67.45 : 5377
20:39	Account: thangvl8	 Name: 8C«nL«nCaCa	 Level: 93	 IP Address: 183.81.86.145 : 11504
20:39	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.3 : 49324
20:40	Account: minhngo7989	 Name: MrMinh	 Level: 83	 IP Address: 1.53.210.87 : 59884
20:40	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.3 : 49326
20:40	Account: th114	 Name: TµÙPh¸i	 Level: 81	 IP Address: 117.4.153.3 : 49330
20:40	Account: th115	 Name: ThiªnÙNhÉnÙ01	 Level: 81	 IP Address: 117.4.153.3 : 49332
20:41	Account: minhngo7989	 Name: MrMinh	 Level: 83	 IP Address: 1.53.210.87 : 59925
20:41	Account: th116	 Name: ThiªnÙH¹ÙV«Ù§èi	 Level: 80	 IP Address: 117.4.153.3 : 49334
20:41	Account: th117	 Name: ThiªnÙNhÉnÙ02	 Level: 81	 IP Address: 117.4.153.3 : 49337
20:42	Account: kimhuy01	 Name: MétÙHÝtÙ	 Level: 80	 IP Address: 171.243.34.90 : 49295
20:42	Account: thaocanh114	 Name: §MÙVIP	 Level: 80	 IP Address: 117.4.153.3 : 49339
20:42	Account: kimhuy01	 Name: NgaoLaGietHet	 Level: 80	 IP Address: 171.243.34.90 : 49297
20:45	Account: xebmt9	 Name: grg2r2gr	 Level: 80	 IP Address: 27.79.43.143 : 50044
20:45	Account: sarin1990	 Name: DocXinh	 Level: 85	 IP Address: 27.69.147.127 : 50564
20:45	Account: sangtpbrvt4	 Name: abcd1qqwe	 Level: 80	 IP Address: 14.184.70.55 : 50875
20:45	Account: minhvu25091990	 Name: XinhGai2	 Level: 81	 IP Address: 27.69.147.127 : 50569
20:46	Account: thangvl8	 Name: 8C«nL«nCaCa	 Level: 93	 IP Address: 183.81.86.145 : 11582
20:46	Account: sangtpbrvt4	 Name: qweffddfg	 Level: 80	 IP Address: 14.184.70.55 : 50918
20:47	Account: mapdl2	 Name: §¹tÙMa	 Level: 86	 IP Address: 14.168.28.44 : 55362
20:47	Account: mapdl3	 Name: TiªnÙTö	 Level: 84	 IP Address: 14.168.28.44 : 55364
20:47	Account: mapdl4	 Name: PhongThanhD­¬ng	 Level: 5	 IP Address: 14.168.28.44 : 55369
20:47	Account: sangtpbrvt5	 Name: seco111	 Level: 80	 IP Address: 14.184.70.55 : 50950
20:48	Account: mapdl4	 Name: ThiªnÙNhÉn	 Level: 89	 IP Address: 14.168.28.44 : 55373
20:48	Account: hoangminh89	 Name: ConHeo	 Level: 83	 IP Address: 1.53.210.87 : 60273
20:48	Account: sangtpbrvt5	 Name: ThieuLam	 Level: 80	 IP Address: 14.184.70.55 : 50985
20:49	Account: sangtpbrvt6	 Name: SangTp6	 Level: 80	 IP Address: 14.184.70.55 : 51013
20:50	Account: sangtpbrvt6	 Name: sangtp1	 Level: 80	 IP Address: 14.184.70.55 : 51031
20:50	Account: dm0002	 Name: TVB0001	 Level: 84	 IP Address: 14.168.28.44 : 55385
20:50	Account: kimhuy02	 Name: NgaoLaGiet	 Level: 80	 IP Address: 171.243.34.90 : 49316
20:51	Account: sangtpbrvt6	 Name: sdfsdfsdgsh	 Level: 1	 IP Address: 14.184.70.55 : 51072
20:54	Account: longyen011	 Name: MrÙÙLong	 Level: 92	 IP Address: 14.187.103.34 : 49682
20:57	Account: vuduymanhhp	 Name: hungbathienha	 Level: 80	 IP Address: 27.67.191.30 : 58388
20:57	Account: tantrang1989	 Name: T©nTrang	 Level: 91	 IP Address: 171.253.140.87 : 41691
20:57	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.3 : 49359
20:58	Account: longyen011	 Name: MrÙÙLong	 Level: 92	 IP Address: 14.187.103.34 : 49688
20:58	Account: th114	 Name: TµÙPh¸i	 Level: 81	 IP Address: 117.4.153.3 : 49361
20:58	Account: keoxe01	 Name: ThiÕuÙL©mÙ	 Level: 1	 IP Address: 171.243.34.90 : 49418
20:58	Account: th116	 Name: ThiªnÙH¹ÙV«Ù§èi	 Level: 80	 IP Address: 117.4.153.3 : 49364
20:58	Account: th115	 Name: ThiªnÙNhÉnÙ01	 Level: 81	 IP Address: 117.4.153.3 : 49366
20:59	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 27.79.43.143 : 50073
20:59	Account: keoxe01	 Name: ÙÙÙÙChØÙÙÙÙ	 Level: 1	 IP Address: 171.243.34.90 : 49420
21:0	Account: tranhoangcham	 Name: KeVoDanh113	 Level: 86	 IP Address: 14.184.162.230 : 49424
21:0	Account: keoxe02	 Name: ÙÙÙCh¬iÙÙÙ	 Level: 1	 IP Address: 171.243.34.90 : 49422
21:1	Account: tantrang1988	 Name: ChuChØNh­îc	 Level: 81	 IP Address: 171.253.140.87 : 58394
21:1	Account: keoxe03	 Name: ÙÙÙMétÙÙÙ	 Level: 1	 IP Address: 171.243.34.90 : 49429
21:2	Account: keoxe04	 Name: ÙÙÙM×nhÙÙÙ	 Level: 1	 IP Address: 171.243.34.90 : 49435
21:3	Account: keoxe05	 Name: ÙÙÙTh«iÙÙÙ	 Level: 1	 IP Address: 171.243.34.90 : 49444
21:6	Account: dm0010	 Name: CL0001	 Level: 82	 IP Address: 14.168.28.44 : 55470
21:7	Account: tranhoangcham1	 Name: sando1234	 Level: 80	 IP Address: 14.184.162.230 : 49432
21:9	Account: tranhoangcham2	 Name: trumsanboss	 Level: 81	 IP Address: 14.184.162.230 : 49563
21:10	Account: nghibgnh	 Name: JX1ÙThanhÙLong	 Level: 82	 IP Address: 113.179.140.192 : 60381
21:14	Account: tranhoangcham4	 Name: sanevent1	 Level: 81	 IP Address: 14.184.162.230 : 49692
21:14	Account: hoailanghp6	 Name: HaiPhong	 Level: 80	 IP Address: 118.70.54.215 : 46894
21:18	Account: tranhoangcham5	 Name: sanevent12	 Level: 81	 IP Address: 14.184.162.230 : 49697
21:18	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 100	 IP Address: 14.187.127.239 : 35165
21:18	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 100	 IP Address: 14.187.127.239 : 35197
21:19	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 100	 IP Address: 113.161.78.252 : 35244
21:19	Account: huy1713	 Name: SonGoKu	 Level: 87	 IP Address: 14.187.127.239 : 35308
21:20	Account: huy1714	 Name: ConMaVuDai	 Level: 83	 IP Address: 14.187.127.239 : 35366
21:20	Account: nam92hd1	 Name: LµmTýC«nKh«ngEm	 Level: 87	 IP Address: 27.66.95.53 : 31155
21:21	Account: huy1715	 Name: LöaÙThÇn	 Level: 84	 IP Address: 14.187.127.239 : 35409
21:21	Account: tranhoangcham5	 Name: sanevent12	 Level: 81	 IP Address: 14.184.162.230 : 49701
21:22	Account: tranhoangcham3	 Name: sando123	 Level: 81	 IP Address: 14.184.162.230 : 49706
21:23	Account: huy100	 Name: EventGirl	 Level: 81	 IP Address: 14.187.127.239 : 35694
21:24	Account: hoailanghp6	 Name: HaiPhong	 Level: 80	 IP Address: 118.70.54.215 : 24328
21:25	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 49263
21:26	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 100	 IP Address: 14.233.233.93 : 53974
21:26	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 90	 IP Address: 171.243.198.143 : 52227
21:27	Account: minsimon	 Name: ÙRinÙSG	 Level: 81	 IP Address: 115.78.195.38 : 49277
21:27	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 90	 IP Address: 171.243.198.143 : 52232
21:28	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 98	 IP Address: 117.4.153.3 : 49399
21:29	Account: kimmalenhhai3	 Name: MÊtNgñV×ThiÕuS÷a	 Level: 86	 IP Address: 171.243.198.143 : 52244
21:30	Account: kimmalenhhai4	 Name: ChimToNhÊtXãm	 Level: 88	 IP Address: 171.243.198.143 : 52253
21:31	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 89	 IP Address: 171.243.198.143 : 52262
21:32	Account: kimmalenhhai6	 Name: MÊtKinhRåi	 Level: 80	 IP Address: 171.243.198.143 : 52269
21:32	Account: kimmalenhhai7	 Name: VóToNhÊtXãmo	 Level: 80	 IP Address: 171.243.198.143 : 52272
21:32	Account: kimmalenhhai7	 Name: VóXÖNhÊtXãm	 Level: 84	 IP Address: 171.243.198.143 : 52274
21:34	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 99	 IP Address: 115.78.195.38 : 49321
21:34	Account: kimmalenhhai8	 Name: VóToNhÊtXãm	 Level: 80	 IP Address: 171.243.198.143 : 52281
21:34	Account: kimmalenhhai8	 Name: ChimDµiNhÊtXãm	 Level: 84	 IP Address: 171.243.198.143 : 52284
21:34	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 49328
21:35	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 99	 IP Address: 115.78.195.38 : 49330
21:35	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 89	 IP Address: 171.243.198.143 : 52294
21:36	Account: samsimon2	 Name: ÙMiaÙSG	 Level: 86	 IP Address: 115.78.195.38 : 49334
21:37	Account: tumap3000	 Name: EmChoiLai	 Level: 100	 IP Address: 115.78.195.38 : 49340
21:40	Account: samsimon2	 Name: ÙMiaÙSG	 Level: 86	 IP Address: 115.78.195.38 : 49348
21:40	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 100	 IP Address: 14.187.127.239 : 36853
21:41	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 99	 IP Address: 115.78.195.38 : 49353
21:44	Account: tantrang1986	 Name: LãcXo¸iTöThÇn	 Level: 80	 IP Address: 171.253.140.87 : 1053
21:45	Account: vunguyen1989	 Name: NgaMyDN	 Level: 81	 IP Address: 27.78.207.70 : 49224
21:46	Account: ribi02	 Name: RIBIO3	 Level: 82	 IP Address: 14.245.58.184 : 5022
21:52	Account: vunguyen1983	 Name: ThienNgoai	 Level: 81	 IP Address: 27.78.207.70 : 49226
21:54	Account: sarin1990	 Name: DocXinh	 Level: 85	 IP Address: 27.69.147.127 : 50819
21:54	Account: minhvu25091990	 Name: XinhGai2	 Level: 81	 IP Address: 27.69.147.127 : 7946
21:54	Account: vunguyen1985	 Name: ThanhThanh	 Level: 83	 IP Address: 27.78.207.70 : 49228
21:56	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 49378
21:59	Account: minhvu25091990	 Name: XinhGai3	 Level: 80	 IP Address: 27.69.147.127 : 50964
22:1	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 103	 IP Address: 27.79.43.143 : 50183
22:2	Account: tranvinh03	 Name: IstÙMyÙlife	 Level: 90	 IP Address: 113.176.244.142 : 49343
22:4	Account: nam92hd	 Name: LµmTýLöaKh«ngEm	 Level: 89	 IP Address: 27.66.95.53 : 32213
22:11	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 88	 IP Address: 42.116.138.135 : 57795
22:18	Account: thangvl9	 Name: 9ThóyYªn	 Level: 93	 IP Address: 183.81.86.145 : 1620
22:19	Account: keoxe01	 Name: ÙÙÙÙChØÙÙÙÙ	 Level: 80	 IP Address: 171.243.34.90 : 49743
22:19	Account: keoxe02	 Name: ÙÙÙCh¬iÙÙÙ	 Level: 90	 IP Address: 171.243.34.90 : 49745
22:19	Account: keoxe03	 Name: ÙÙÙMétÙÙÙ	 Level: 80	 IP Address: 171.243.34.90 : 49747
22:20	Account: keoxe04	 Name: ÙÙÙM×nhÙÙÙ	 Level: 80	 IP Address: 171.243.34.90 : 49749
22:20	Account: saluci	 Name: Depzai3	 Level: 80	 IP Address: 27.69.147.127 : 51103
22:21	Account: saluci	 Name: Depzai2	 Level: 80	 IP Address: 27.69.147.127 : 51109
22:21	Account: keoxe05	 Name: ÙÙÙTh«iÙÙÙ	 Level: 80	 IP Address: 171.243.34.90 : 49752
22:21	Account: th118	 Name: C«nÙL«nÙ01	 Level: 94	 IP Address: 117.4.153.3 : 49465
22:21	Account: saluci	 Name: GaiXinh21	 Level: 1	 IP Address: 27.69.147.127 : 51115
22:23	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 171.251.237.76 : 51451
22:24	Account: thoakhungz8	 Name: PhangLßiMøt	 Level: 80	 IP Address: 171.251.237.76 : 51453
22:24	Account: thoakhungz7	 Name: ThöÙ§ôngÙTaoÙXem	 Level: 80	 IP Address: 171.251.237.76 : 51455
22:25	Account: thoakhungz7	 Name: ThöÙ§ôngÙTaoÙXem	 Level: 80	 IP Address: 171.251.237.76 : 51459
22:25	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 1	 IP Address: 117.4.153.3 : 49471
22:25	Account: thoakhungz7	 Name: §õngHái	 Level: 1	 IP Address: 171.251.237.76 : 51461
22:26	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 94	 IP Address: 118.68.135.17 : 51187
22:26	Account: vunguyen1989	 Name: NgaMyDN	 Level: 81	 IP Address: 27.78.207.70 : 49234
22:26	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 91	 IP Address: 118.68.135.17 : 51191
22:27	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 52013
22:28	Account: huynhtrongtri	 Name: ÙKiÕmÙPhongÙKim	 Level: 92	 IP Address: 118.68.135.17 : 51216
22:28	Account: minsimon	 Name: ÙRinÙSG	 Level: 81	 IP Address: 115.78.195.38 : 52109
22:30	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 105	 IP Address: 118.68.135.17 : 51236
22:33	Account: huy1714	 Name: ConMaVuDai	 Level: 83	 IP Address: 14.187.127.239 : 40246
22:33	Account: huy1714	 Name: ConMaVuDai	 Level: 83	 IP Address: 14.187.127.239 : 40283
22:33	Account: sangtpbrvt5	 Name: Alibaba	 Level: 80	 IP Address: 14.184.70.55 : 49251
22:34	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 52125
22:37	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.3 : 49487
22:44	Account: th114	 Name: TµÙPh¸i	 Level: 81	 IP Address: 117.4.153.3 : 49509
22:46	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 103	 IP Address: 27.79.43.143 : 50912
22:52	Account: nonhangiudo	 Name: Gi÷Ù§å	 Level: 80	 IP Address: 118.68.135.17 : 51615
22:57	Account: bihulk03	 Name: TiÒnÙV«ÙNghÜaÙ	 Level: 5	 IP Address: 171.243.34.90 : 58504
22:57	Account: bihulk03	 Name: CLHulk	 Level: 5	 IP Address: 171.243.34.90 : 58506
23:1	Account: thoakhungz4	 Name: ThöÙChäcÙTaoÙ§i	 Level: 98	 IP Address: 171.251.237.76 : 51547
23:6	Account: thoakhungz4	 Name: ThöÙChäcÙTaoÙ§i	 Level: 98	 IP Address: 171.251.237.76 : 51551
23:7	Account: kakato	 Name: ThÝchThÈmDu	 Level: 1	 IP Address: 123.20.113.171 : 52440
23:10	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 103	 IP Address: 27.79.43.143 : 50969
23:11	Account: kingvl4	 Name: ThñyTiªnTØTØ	 Level: 90	 IP Address: 58.187.67.45 : 23285
23:16	Account: nonhancl	 Name: XÝchLuyÖnTiªnTö	 Level: 87	 IP Address: 118.68.135.17 : 51634
23:27	Account: phamtungdhv5	 Name: ZzPhiLongzZ	 Level: 91	 IP Address: 42.116.138.135 : 57954
23:28	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 86	 IP Address: 42.116.138.135 : 57956
23:33	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 103	 IP Address: 27.79.43.143 : 51023
23:34	Account: sangtpbrvt5	 Name: Alibaba	 Level: 80	 IP Address: 14.184.70.55 : 51108
23:37	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 52278
23:51	Account: hoailanghp5	 Name: HPHoaPhong2	 Level: 84	 IP Address: 113.175.42.164 : 2709
23:51	Account: hoailanghp2	 Name: HPVuPhong	 Level: 83	 IP Address: 113.175.42.164 : 2710
23:51	Account: hoailanghp1	 Name: HPTieuPhong	 Level: 83	 IP Address: 113.175.42.164 : 2711
23:51	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 103	 IP Address: 171.243.34.90 : 58706
23:51	Account: hoailanghp4	 Name: HPHoaPhong1	 Level: 83	 IP Address: 113.175.42.164 : 2714
23:51	Account: hoailanghp	 Name: TruongVoKy	 Level: 83	 IP Address: 113.175.42.164 : 2715
23:51	Account: hoailanghp3	 Name: HPHoaPhong	 Level: 84	 IP Address: 113.175.42.164 : 2719
23:52	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 52571
23:53	Account: keoxe02	 Name: ÙÙÙCh¬iÙÙÙ	 Level: 90	 IP Address: 171.243.34.90 : 58710
23:53	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 52590
23:55	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 99	 IP Address: 115.78.195.38 : 52677
23:56	Account: hoailanghp	 Name: TruongVoKy	 Level: 83	 IP Address: 113.179.120.220 : 2747
23:56	Account: hoailanghp2	 Name: HPVuPhong	 Level: 83	 IP Address: 113.179.120.220 : 2749
23:56	Account: hoailanghp5	 Name: HPHoaPhong2	 Level: 84	 IP Address: 113.179.120.220 : 2752
23:56	Account: hoailanghp1	 Name: HPTieuPhong	 Level: 83	 IP Address: 113.179.120.220 : 2753
23:56	Account: hoailanghp4	 Name: HPHoaPhong1	 Level: 83	 IP Address: 113.179.120.220 : 2755
23:56	Account: hoailanghp3	 Name: HPHoaPhong	 Level: 84	 IP Address: 113.179.120.220 : 2757
